direction,name,ingredients,url,products,crawl_time,prep_time,servings,img_url,description
"1  Heat oven to 350 degrees F. Coat 11 x 7 x 1-inch rectangular tart pan with removable bottom with nonstick cooking spray (see Note).,2  Break apart cookies; place in food processor. Add cornmeal. Process until cookies are finely crushed. Add egg; process until crumbs stick together.,3  Between 2 sheets of plastic wrap, roll dough into 12 x 8-inch rectangle. Press into tart pan.,4  Bake crust in 350 degree F oven until lightly browned around edge, 15 to 20 minutes. Transfer pan to rack; let cool.,5  With sharp knife, release the edge of crust from pan. Remove side. Transfer tart to serving platter (you may leave pan bottom in place).,6  In small bowl, stir together topping and curd. In small saucepan, heat grape jelly until melted. Remove from heat. Add blueberries to jelly.,7  With metal spatula, spread lemon filling over crust. Top with berries. Serve immediately, or refrigerate, loosely covered, for up to 2 hours. Makes 10 servings.",Lemon-Blueberry Cookie Tart,"1,5,1,1/2,1/4,1,1 1/2,box,tablespoons,,cup,cup,tablespoon,cups,(7.75 ounces) 50 percent-less-fat creme sandwich cookies (18 cookies),yellow cornmeal,large egg,frozen light nondairy whipped topping, thawed,bottled lemon curd,grape jelly,fresh blueberries",http://www.familycircle.com/recipe/pies/lemon-blueberry-cookie-tart/,"(7.75 ounces) 50 percent-less-fat creme sandwich cookies (18 cookies),yellow cornmeal,large egg,frozen light nondairy whipped topping thawed,bottled lemon curd,grape jelly,fresh blueberries",2017-03-23 15:49:44,20 mins,10 servings,http://images.meredith.com/bhg/images/recipe/p_R074871.jpg,  
"1  In saucepan, bring water, salt and pepper to a boil. Add rice. Reduce heat to low; cover and cook 15 minutes. Sprinkle red pepper over rice. Cover; cook 5 minutes. Reserve 2 tablespoons pesto for shrimp. Stir remainder into rice; keep warm.,2  Meanwhile, in 12-inch skillet, heat oil over medium heat. Add garlic; cook 3 minutes. In bowl, mix shrimp, salt, pepper, reserved pesto.,3  Increase heat to medium-high. Add shrimp; saute 4 to 6 minutes.,4  Transfer rice to platter. Top with Garlic Shrimp and liquid from skillet. Serve immediately.",Garlic Shrimp with Green Rice,"3 1/3,1/4,1/4,1 1/2,1,1,2,3,1 1/4,1/4,1/8,cups,teaspoon,teaspoon,cups,,7,tablespoons,,pounds,teaspoon,teaspoon,water,salt,black pepper,uncooked white rice,sweet red pepper, thinly sliced,container (7 ounces) prepared pesto (3/4 cup),oil,cloves garlic, coarsely chopped,small shrimp (1-1/2 pounds with shells),salt,black pepper",http://www.familycircle.com/recipe/seafood/garlic-shrimp-with-green-rice/,"water,salt,black pepper,uncooked white rice,sweet red pepper thinly sliced,container (7 ounces) prepared pesto (3/4 cup),oil,cloves garlic coarsely chopped,small shrimp (1-1/2 pounds with shells),salt,black pepper",2017-03-23 15:49:51,10 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R082337.jpg,  
"1  Heat oil in large skillet over medium-high heat. Add shrimp; cook 30 seconds. Add garlic, pepper flakes and 1 /4 teaspoon salt; cook, stirring occasionally, 2 minutes or until shrimp are curled and pink. Be careful not to overcook. With slotted spoon, remove shrimp to bowl.,2  Meanwhile, cook linguine in large pot of lightly salted boiling water until al dente, firm but tender, about 12 minutes. Drain well.,3  Stir together tomatoes, tomato paste, basil and remaining salt in skillet. Bring to boiling over medium-high heat; cook for 10 minutes or until sauce is thickened.,4  To serve, add cooked shrimp to sauce; gently heat through very briefly. Toss with the pasta or serve on top of it. Makes 12 servings.",Spicy Shrimp Fra Diavolo,"1/4,1 1/2,6,2,3/4,2,1/4,2,2,cup,pounds,clove,teaspoons,teaspoon,cans,cup,teaspoons,pounds,olive oil,shrimp, cleaned, deveined and cut in half lengthwise,garlic, finely chopped (about 3 tablespoons),red-pepper flakes,salt,(28 ounces each) Italian-style peeled tomatoes, coarsely chopped,tomato paste,dried basil,linguine",http://www.familycircle.com/recipe/pasta/spicy-shrimp-fra-diavolo/,"olive oil,shrimp cleaned deveined and cut in half lengthwise,garlic finely chopped (about 3 tablespoons),red-pepper flakes,salt,(28 ounces each) Italian-style peeled tomatoes coarsely chopped,tomato paste,dried basil,linguine",2017-03-23 15:49:59,15 mins,12 servings,http://images.meredith.com/bhg/images/recipe/p_R076638.jpg,  
"1  Heat oven to 450 degrees F. Place salmon, skinned side down, in baking dish. Spoon 1 tablespoon pesto over salmon.,2  Bake in 450 degree F oven until fish is cooked through and flakes easily, 12 to 14 minutes.,3  Meanwhile, in medium-size saucepan, combine cream, thawed vegetables and salt. Bring to simmering. Stir in remaining 2 tablespoons pesto.,4  Meanwhile, in large pot of salted boiling water, cook pasta following package directions. Drain; return to pot. Add cream mixture; toss to mix.,5  Flake the salmon. Add to pasta; toss gently to combine. Serve immediately. Makes 6 servings.",Poached Salmon with Pesto,"1,3,1 1/4,1,1/2,1,,tablespoons,cups,,teaspoon,,piece (12 ounces) salmon fillet, skin removed,prepared pesto,heavy cream,box (9 ounces) frozen Italian-style vegetables (broccoli and red pepper with garlic sauce), thawed,salt,box (12 ounces) angel hair pasta",http://www.familycircle.com/recipe/pasta/poached-salmon-with-pesto/,"piece (12 ounces) salmon fillet skin removed,prepared pesto,heavy cream,box (9 ounces) frozen Italian-style vegetables (broccoli and red pepper with garlic sauce) thawed,salt,box (12 ounces) angel hair pasta",2017-03-23 15:50:06,5 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R079232.jpg,  
"1  Heat beef in bag in boiling water or microwave following package directions, 7 minutes. Keep the beef warm.,2  In medium-size saucepan, combine 3/4 cup orange juice, the baby carrots and ginger. Bring to a boil; cover and cook for 6 minutes.,3  In small bowl, whisk together the remaining 1/4 cup orange juice, the cornstarch and brown sugar until the mixture is well blended.,4  While carrots are cooking, heat mashed potatoes in a microwave oven following the package directions. Once the potatoes are heated through, stir in the sour cream, chives and nutmeg. Cover and keep warm.,5  When carrots are crisp-tender, stir in cornstarch mixture; cook until thickened and carrots are tender, about 2 minutes.,6  Carefully slice beef; reserve any juices. Serve beef with mashed potatoes, glazed carrots and reserved juices. Makes 6 servings.",Roast Beef With Potatoes And Carrots,"1,1,1,1/2,1,1,1,1/4,2,,cup,package,teaspoon,tablespoon,tablespoon,package,cup,tablespoons,,fully cooked refrigerated packaged roast beef (about 2 pounds),orange juice,(1 pound) baby carrots,ground ginger,cornstarch,dark-brown sugar,(2 pounds) fully cooked mashed potatoes,sour cream,snipped fresh chives,Pinch ground nutmeg",http://www.familycircle.com/recipe/beef/roast-beef-with-potatoes-and-carrots/,"fully cooked refrigerated packaged roast beef (about 2 pounds),orange juice,(1 pound) baby carrots,ground ginger,cornstarch,dark-brown sugar,(2 pounds) fully cooked mashed potatoes,sour cream,snipped fresh chives,Pinch ground nutmeg",2017-03-23 15:50:13,5 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R078348.jpg,  
"1  Whisk molasses, mustard in cup; divide in half in 2 cups.,2  Brush chicken all over with 2 teaspoons oil; sprinkle with salt and pepper.,3  Place 1 slice each of ham and cheese on each of 4 chicken pieces. Cover each with remaining chicken.,4  Heat remaining oil in large nonstick skillet over medium heat. Brush tops of sandwiched chicken with 1 tablespoon molasses mixture from first cup. Working in batches, place chicken, molasses side down, in skillet; cook, covered, 4 minutes. Uncover; brush tops with remaining molasses mixture from first cup. Turn chicken over; saute, uncovered, 5 minutes (170 degrees F). Brush tops with 1 tablespoon molasses mixture from second cup. Remove to platter, molasses side down. Brush tops with remaining molasses mixture from second cup.",Ham 'n' Cheese Stuffed Chicken,"2,2,8,4,1,1/4,4,4,tablespoons,tablespoons,,teaspoons,teaspoon,teaspoon,slices,slices,molasses,spicy brown mustard,thin boneless, skinless chicken breast halves (1/4 inch thick, 1-1/2 pounds total),vegetable oil,salt,black pepper,baked ham (2 ounces total),Fontina cheese (2 ounces total)",http://www.familycircle.com/recipe/chicken/ham-n-cheese-stuffed-chicken/,"molasses,spicy brown mustard,thin boneless skinless chicken breast halves (1/4 inch thick 1-1/2 pounds total),vegetable oil,salt,black pepper,baked ham (2 ounces total),Fontina cheese (2 ounces total)",2017-03-23 15:50:17,15 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_R083132.jpg,  
"1  Trim eggplant and cut into 1/2-inch pieces. In a large skillet, cook eggplant and garlic in oil for 7 minutes over medium-high heat, stirring occasionally.,2  Stir in tomatoes and break up with a wooden spoon. Add oregano, salt and red pepper flakes. Simmer for 15 minutes, stirring occasionally.,3  While sauce is simmering, cook pasta following package directions. Drain and reserve 1 cup of the cooking water.,4  Toss drained pasta with sauce. Add reserved pasta water, in 1/4 cup increments until desired consistency.,5  Stir in cheese and allow to melt slightly and serve.",Rigatoni alla Siciliana,"1,3,3,1,1 1/2,1 1/2,1/4,1,1,,,tablespoons,can,teaspoons,teaspoons,teaspoon,pound,cup,eggplant, about 1-1/2 pounds,cloves garlic, sliced,olive oil,(28 ounces) fire roasted whole tomatoes,dried oregano,salt,red pepper flakes,mini rigatoni pasta,smoked mozzarella cheese, shredded",http://www.familycircle.com/recipe/pasta/rigatoni-a-la-siciliana/,"eggplant about 1-1/2 pounds,cloves garlic sliced,olive oil,(28 ounces) fire roasted whole tomatoes,dried oregano,salt,red pepper flakes,mini rigatoni pasta,smoked mozzarella cheese shredded",2017-03-23 15:50:22,10 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R121740.jpg,  
"1  Heat oven to 350 degrees F. Grease three 9-inch round layer-cake pans. Dust the pans with flour, tapping out the excess flour.,2  Beat the butter in a large bowl until creamy. Gradually add sugar, beating thoroughly, until light and fluffy. Add the eggs, one at a time, beating well after each addition.,3  Combine the flour and baking powder in a small bowl. Add to batter, alternating with the milk, beginning and ending with flour, beating thoroughly after each addition. Beat in vanilla. Divide batter equally among the three prepared cake pans.,4  Bake cakes in the 350 degree F oven for 25 minutes or until a wooden pick inserted in the centers of the cakes comes out clean. Cool the cakes completely in the pans on wire racks.,5  Combine the egg whites, sugar, salt, water and corn syrup in a heavy saucepan. Heat over very low heat, beating constantly with a hand mixer and scraping down the side of the pan to prevent sugar crystals from forming, until soft peaks form about 7 minutes total. Remove the saucepan from the heat. Add the vanilla and lemon extract; beat for 1 minute.,6  Turn the cakes out of the pans. Place one layer on a serving plate; slide thin strips of parchment or waxed paper underneath the layer to keep the plate clean. Spread a small amount of frosting over the top of the cake and sprinkle with a little of the shredded coconut. Stack second layer on top; frost and sprinkle with coconut. Top with third layer. Frost the top and sides of the cake. Sprinkle the remaining coconut over the sides and top. Remove paper strips. Makes 12 servings.",Paula Carson's Coconut Cake,"1,2,3,1,1 1/4,1,2,1 1/2,1/8,1/2,1,1/2,1/2,1 1/2,cup,cups,,cups,tablespoon,cups,teaspoon,,cups,teaspoon,cup,tablespoon,teaspoon,teaspoon,cups,(2 sticks) butter, at room temperature,sugar,5 eggs,all-purpose flour, sifted,baking powder,milk,vanilla,egg whites,sugar,salt,water,light corn syrup,vanilla,lemon extract,shredded unsweetened coconut",http://www.familycircle.com/recipe/cakes/paula-carsons-coconut-cake/,"(2 sticks) butter at room temperature,sugar,5 eggs,all-purpose flour sifted,baking powder,milk,vanilla,egg whites,sugar,salt,water,light corn syrup,vanilla,lemon extract,shredded unsweetened coconut",2017-03-23 15:50:30,30 mins,12 servings,http://images.meredith.com/bhg/images/recipe/p_R078666.jpg,  
"1  Heat oven to 450 degrees F.,2  Place potatoes and onions on a baking sheet and toss with the olive oil. Season with the salt and pepper. Bake at 450 degrees F for 20 minutes or until tender, stirring halfway through cooking time.,3  Meanwhile, place 4 slices of bread on a work surface and spread each with 2 teaspoons of the mustard. Equally divide the turkey and cheese over each bread slice. Top each with 3 pieces of arugula and the remaining bread slices.,4  In a shallow dish, beat eggs, milk, cayenne and nutmeg.,5  Heat a large nonstick skillet over medium-high heat. Add 1 tablespoon of butter; when foamy, dip 2 of the sandwiches in the egg mixture and add to the skillet. Cook for about 3 to 4 minutes per side or until nicely browned. Remove sandwiches from skillet; keep warm. Reduce heat to medium; repeat with remaining butter and sandwiches.,6  Serve the sandwiches immediately with the roasted potatoes on the side.",Turkey Monte Cristos,"1,1,1,1/4,1/8,8,8,1/2,1/3,12,3,1,1/8,1/8,2,pound,,tablespoon,teaspoon,teaspoon,slices,teaspoons,pound,pound,,,tablespoon,teaspoon,teaspoon,tablespoons,small red-skinned potatoes, cut into 1/2-inch pieces,small red onion, thinly sliced,olive oil,salt,black pepper,sourdough sandwich bread,honey Dijon mustard,sliced smoked turkey,sliced Muenster cheese,leaves of arugula or basil,eggs,milk,cayenne pepper,ground nutmeg,butter",http://www.familycircle.com/recipe/turkey/turkey-monte-cristos/,"small red-skinned potatoes cut into 1/2-inch pieces,small red onion thinly sliced,olive oil,salt,black pepper,sourdough sandwich bread,honey Dijon mustard,sliced smoked turkey,sliced Muenster cheese,leaves of arugula or basil,eggs,milk,cayenne pepper,ground nutmeg,butter",2017-03-23 15:50:35,10 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_R100372.jpg,  
"1  Heat oil in a large nonstick skillet over medium-high heat. Season chicken with salt and pepper.,2  Add chicken to skillet and cook for about 6 minutes, stirring occasionally,  until browned and no longer pink. Remove chicken to a plate, cover loosely and keep warm.,3  Add chutney and mustard to skillet. Stir cornstarch into mango-orange juice until dissolved; add to skillet. Stir to combine. Simmer on medium-low for 2 minutes, stirring occasionally.,4  Place chicken and string beans into skillet, reserving the toasted almonds. Cook 2 minutes until heated through.,5  To serve, sprinkle nuts on top and garnish with sliced mango.,6  brown rice.",Sliced Mango Chicken,"1,4,1/2,1/4,1,1,1,1/2,1,1,tablespoon,,teaspoon,teaspoon,10,teaspoon,tablespoon,cup,8,,vegetable oil,boneless, skinless chicken breast halves (about 1-1/2 pounds total), cut crosswise into 1/2-inch slices,salt,black pepper,mango chutney,prepared mustard,cornstarch,mango-orange juice,frozen green beans and almonds, thawed,fresh ripe mango, peeled, pit removed and thinly sliced",http://www.familycircle.com/recipe/chicken/sliced-mango-chicken/,"vegetable oil,boneless skinless chicken breast halves (about 1-1/2 pounds total) cut crosswise into 1/2-inch slices,salt,black pepper,mango chutney,prepared mustard,cornstarch,mango-orange juice,frozen green beans and almonds thawed,fresh ripe mango peeled pit removed and thinly sliced",2017-03-23 15:50:42,10 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_R100602.jpg,  
